Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-28 00:00:00-04:00,3234.75,3246.5,3208.0,3213.0,811743,0.0,0.0
2020-07-29 00:00:00-04:00,3214.75,3257.0,3204.25,3252.5,659438,0.0,0.0
2020-07-30 00:00:00-04:00,3256.75,3269.25,3195.0,3248.75,1026724,0.0,0.0
2020-07-31 00:00:00-04:00,3269.25,3273.75,3212.5,3263.5,1170078,0.0,0.0
2020-08-03 00:00:00-04:00,3270.75,3295.5,3254.5,3288.5,549146,0.0,0.0
2020-08-04 00:00:00-04:00,3290.5,3301.5,3271.0,3300.0,599455,0.0,0.0
2020-08-05 00:00:00-04:00,3300.5,3323.5,3292.25,3316.0,542479,0.0,0.0
2020-08-06 00:00:00-04:00,3317.25,3346.0,3300.5,3344.25,741215,0.0,0.0
2020-08-07 00:00:00-04:00,3343.5,3347.75,3322.5,3344.75,909596,0.0,0.0
2020-08-10 00:00:00-04:00,3347.25,3357.25,3329.0,3352.75,661329,0.0,0.0
2020-08-11 00:00:00-04:00,3350.5,3379.0,3319.75,3330.0,974384,0.0,0.0
2020-08-12 00:00:00-04:00,3339.5,3382.25,3326.25,3370.0,866719,0.0,0.0
2020-08-13 00:00:00-04:00,3367.75,3382.0,3357.5,3367.75,714190,0.0,0.0
2020-08-14 00:00:00-04:00,3368.75,3380.25,3349.75,3361.5,665298,0.0,0.0
2020-08-17 00:00:00-04:00,3365.75,3383.0,3365.0,3379.75,408070,0.0,0.0
2020-08-18 00:00:00-04:00,3379.25,3390.5,3365.25,3387.0,601229,0.0,0.0
2020-08-19 00:00:00-04:00,3388.5,3395.5,3365.5,3372.75,720650,0.0,0.0
2020-08-20 00:00:00-04:00,3370.0,3387.0,3344.5,3380.75,743300,0.0,0.0
2020-08-21 00:00:00-04:00,3383.5,3396.25,3356.5,3392.5,723095,0.0,0.0
2020-08-24 00:00:00-04:00,3398.0,3429.25,3394.0,3427.5,691359,0.0,0.0
2020-08-25 00:00:00-04:00,3427.0,3448.75,3421.75,3443.0,731804,0.0,0.0
2020-08-26 00:00:00-04:00,3444.5,3483.5,3436.75,3480.25,637492,0.0,0.0
2020-08-27 00:00:00-04:00,3479.5,3498.25,3464.75,3485.25,1031257,0.0,0.0
2020-08-28 00:00:00-04:00,3487.75,3509.25,3480.75,3504.5,713068,0.0,0.0
2020-08-31 00:00:00-04:00,3508.5,3524.5,3490.0,3499.0,680344,0.0,0.0
2020-09-01 00:00:00-04:00,3493.75,3530.0,3484.25,3527.0,701143,0.0,0.0
2020-09-02 00:00:00-04:00,3529.0,3587.0,3526.25,3579.25,924937,0.0,0.0
2020-09-03 00:00:00-04:00,3578.5,3586.5,3424.75,3461.5,1908869,0.0,0.0
2020-09-04 00:00:00-04:00,3455.0,3484.25,3347.75,3417.5,1783626,0.0,0.0
2020-09-08 00:00:00-04:00,3420.5,3447.25,3327.5,3335.5,2026634,0.0,0.0
2020-09-09 00:00:00-04:00,3320.0,3424.0,3295.5,3400.25,1014612,0.0,0.0
2020-09-10 00:00:00-04:00,3395.75,3424.25,3327.25,3340.5,1337442,0.0,0.0
2020-09-11 00:00:00-04:00,3345.5,3376.25,3308.75,3333.75,451061,0.0,0.0
2020-09-14 00:00:00-04:00,3350.0,3402.75,3344.5,3382.5,132567,0.0,0.0
2020-09-15 00:00:00-04:00,3378.75,3419.25,3376.5,3405.25,77209,0.0,0.0
2020-09-16 00:00:00-04:00,3406.25,3429.75,3384.0,3389.5,96782,0.0,0.0
2020-09-17 00:00:00-04:00,3392.75,3397.75,3320.5,3361.5,106003,0.0,0.0
2020-09-18 00:00:00-04:00,3356.25,3374.0,3341.0,3353.60009765625,1072178,0.0,0.0
2020-09-21 00:00:00-04:00,3314.75,3326.5,3217.75,3275.0,1256851,0.0,0.0
2020-09-22 00:00:00-04:00,3271.0,3309.5,3256.25,3299.25,946638,0.0,0.0
2020-09-23 00:00:00-04:00,3304.0,3319.75,3220.75,3231.25,1165489,0.0,0.0
2020-09-24 00:00:00-04:00,3227.75,3268.25,3198.0,3238.0,1288513,0.0,0.0
2020-09-25 00:00:00-04:00,3243.5,3296.5,3206.25,3287.25,1030582,0.0,0.0
2020-09-28 00:00:00-04:00,3291.25,3351.25,3288.0,3346.0,809590,0.0,0.0
2020-09-29 00:00:00-04:00,3348.5,3363.0,3316.5,3333.75,729692,0.0,0.0
2020-09-30 00:00:00-04:00,3330.0,3384.0,3291.25,3352.0,1140694,0.0,0.0
2020-10-01 00:00:00-04:00,3344.75,3387.75,3343.75,3367.75,937681,0.0,0.0
2020-10-02 00:00:00-04:00,3366.75,3374.75,3300.25,3339.25,1259792,0.0,0.0
2020-10-05 00:00:00-04:00,3358.0,3400.0,3346.5,3393.0,641071,0.0,0.0
2020-10-06 00:00:00-04:00,3392.25,3421.75,3330.75,3353.25,1150090,0.0,0.0
2020-10-07 00:00:00-04:00,3338.0,3416.5,3331.75,3406.75,895709,0.0,0.0
2020-10-08 00:00:00-04:00,3407.25,3447.75,3404.0,3437.5,638300,0.0,0.0
2020-10-09 00:00:00-04:00,3447.0,3480.0,3445.5,3473.25,571111,0.0,0.0
2020-10-12 00:00:00-04:00,3470.25,3541.25,3464.0,3532.75,726172,0.0,0.0
2020-10-13 00:00:00-04:00,3533.75,3536.0,3491.25,3504.75,894785,0.0,0.0
2020-10-14 00:00:00-04:00,3502.25,3524.0,3472.25,3481.0,901013,0.0,0.0
2020-10-15 00:00:00-04:00,3479.5,3486.75,3431.5,3475.5,897971,0.0,0.0
2020-10-16 00:00:00-04:00,3478.5,3508.5,3461.25,3462.25,719766,0.0,0.0
2020-10-19 00:00:00-04:00,3470.75,3496.5,3410.75,3422.75,1027486,0.0,0.0
2020-10-20 00:00:00-04:00,3435.75,3469.75,3418.0,3432.25,1078100,0.0,0.0
2020-10-21 00:00:00-04:00,3435.25,3457.75,3420.75,3432.5,1034105,0.0,0.0
2020-10-22 00:00:00-04:00,3430.5,3453.0,3402.25,3449.25,856913,0.0,0.0
2020-10-23 00:00:00-04:00,3455.75,3463.5,3431.75,3451.75,773247,0.0,0.0
2020-10-26 00:00:00-04:00,3446.0,3447.0,3356.0,3393.5,1270433,0.0,0.0
2020-10-27 00:00:00-04:00,3394.5,3410.25,3368.0,3383.0,940467,0.0,0.0
2020-10-28 00:00:00-04:00,3368.75,3370.75,3260.75,3263.5,1529943,0.0,0.0
2020-10-29 00:00:00-04:00,3278.75,3333.75,3250.25,3302.25,1357129,0.0,0.0
2020-10-30 00:00:00-04:00,3268.25,3296.25,3225.0,3264.75,1733336,0.0,0.0
2020-11-02 00:00:00-05:00,3262.25,3323.5,3243.25,3300.5,1313229,0.0,0.0
2020-11-03 00:00:00-05:00,3304.25,3382.75,3301.25,3361.5,1055224,0.0,0.0
2020-11-04 00:00:00-05:00,3362.5,3480.0,3319.25,3435.0,1504508,0.0,0.0
2020-11-05 00:00:00-05:00,3447.75,3522.5,3428.0,3504.75,1113831,0.0,0.0
2020-11-06 00:00:00-05:00,3509.0,3519.0,3456.5,3500.75,1103710,0.0,0.0
2020-11-09 00:00:00-05:00,3522.5,3668.75,3515.75,3544.0,1805691,0.0,0.0
2020-11-10 00:00:00-05:00,3549.25,3562.75,3506.25,3541.0,1651819,0.0,0.0
2020-11-11 00:00:00-05:00,3546.5,3576.75,3530.75,3568.0,978070,0.0,0.0
2020-11-12 00:00:00-05:00,3574.5,3575.0,3513.0,3532.5,1209448,0.0,0.0
2020-11-13 00:00:00-05:00,3538.0,3590.0,3518.25,3582.0,827963,0.0,0.0
2020-11-16 00:00:00-05:00,3586.75,3636.75,3586.0,3623.0,853041,0.0,0.0
2020-11-17 00:00:00-05:00,3626.0,3630.0,3584.0,3606.75,923520,0.0,0.0
2020-11-18 00:00:00-05:00,3603.75,3623.25,3556.0,3565.0,974851,0.0,0.0
2020-11-19 00:00:00-05:00,3561.75,3582.5,3542.0,3580.0,891717,0.0,0.0
2020-11-20 00:00:00-05:00,3560.5,3582.5,3542.5,3554.25,754973,0.0,0.0
2020-11-23 00:00:00-05:00,3546.25,3596.0,3545.0,3576.0,755342,0.0,0.0
2020-11-24 00:00:00-05:00,3576.25,3640.0,3575.25,3632.75,763423,0.0,0.0
2020-11-25 00:00:00-05:00,3635.75,3655.0,3615.25,3627.25,703798,0.0,0.0
2020-11-27 00:00:00-05:00,3629.25,3642.75,3612.75,3636.5,347834,0.0,0.0
2020-11-30 00:00:00-05:00,3644.0,3651.75,3592.25,3623.25,993931,0.0,0.0
2020-12-01 00:00:00-05:00,3631.25,3677.5,3625.75,3660.5,839881,0.0,0.0
2020-12-02 00:00:00-05:00,3661.0,3672.75,3642.25,3667.25,678576,0.0,0.0
2020-12-03 00:00:00-05:00,3671.0,3682.0,3655.25,3664.5,716871,0.0,0.0
2020-12-04 00:00:00-05:00,3668.0,3700.0,3665.5,3698.0,567166,0.0,0.0
2020-12-07 00:00:00-05:00,3695.0,3705.0,3672.25,3690.75,664937,0.0,0.0
2020-12-08 00:00:00-05:00,3682.25,3708.0,3664.0,3702.0,672062,0.0,0.0
2020-12-09 00:00:00-05:00,3707.25,3715.0,3659.25,3672.5,1143360,0.0,0.0
2020-12-10 00:00:00-05:00,3669.75,3681.25,3644.0,3668.5,918121,0.0,0.0
2020-12-11 00:00:00-05:00,3668.75,3675.0,3628.0,3661.25,296527,0.0,0.0
2020-12-14 00:00:00-05:00,3677.5,3698.5,3644.25,3646.5,221323,0.0,0.0
2020-12-15 00:00:00-05:00,3652.25,3695.75,3642.75,3694.5,115720,0.0,0.0
2020-12-16 00:00:00-05:00,3695.0,3711.5,3687.25,3700.75,79520,0.0,0.0
2020-12-17 00:00:00-05:00,3703.25,3727.0,3699.5,3721.25,62060,0.0,0.0
2020-12-18 00:00:00-05:00,3722.25,3748.25,3708.0,3726.25,933634,0.0,0.0
2020-12-21 00:00:00-05:00,3718.0,3724.25,3596.0,3685.75,1301639,0.0,0.0
2020-12-22 00:00:00-05:00,3684.75,3695.25,3663.75,3677.25,869272,0.0,0.0
2020-12-23 00:00:00-05:00,3674.5,3701.5,3651.0,3681.5,639737,0.0,0.0
2020-12-24 00:00:00-05:00,3684.0,3696.25,3679.0,3695.0,197946,0.0,0.0
2020-12-28 00:00:00-05:00,3682.25,3732.25,3675.0,3727.5,473807,0.0,0.0
2020-12-29 00:00:00-05:00,3730.0,3747.75,3714.5,3720.0,650390,0.0,0.0
2020-12-30 00:00:00-05:00,3724.25,3738.25,3716.5,3724.25,457574,0.0,0.0
2020-12-31 00:00:00-05:00,3725.0,3753.0,3715.0,3748.75,400961,0.0,0.0
2021-01-04 00:00:00-05:00,3748.5,3773.25,3652.5,3692.25,1290071,0.0,0.0
2021-01-05 00:00:00-05:00,3695.0,3729.75,3673.25,3718.25,961746,0.0,0.0
2021-01-06 00:00:00-05:00,3716.75,3774.75,3685.5,3740.5,1423087,0.0,0.0
2021-01-07 00:00:00-05:00,3751.5,3804.0,3742.0,3795.5,760416,0.0,0.0
2021-01-08 00:00:00-05:00,3797.5,3824.25,3775.25,3817.5,1035440,0.0,0.0
2021-01-11 00:00:00-05:00,3815.75,3820.75,3776.25,3792.0,804542,0.0,0.0
2021-01-12 00:00:00-05:00,3793.75,3806.75,3767.75,3794.5,848854,0.0,0.0
2021-01-13 00:00:00-05:00,3792.5,3813.5,3776.5,3803.75,703893,0.0,0.0
2021-01-14 00:00:00-05:00,3807.5,3817.75,3786.25,3791.25,709837,0.0,0.0
2021-01-15 00:00:00-05:00,3792.75,3797.75,3741.5,3762.25,1067450,0.0,0.0
2021-01-19 00:00:00-05:00,3750.25,3797.0,3741.0,3790.5,767205,0.0,0.0
2021-01-20 00:00:00-05:00,3795.75,3852.5,3788.75,3845.0,626632,0.0,0.0
2021-01-21 00:00:00-05:00,3841.25,3859.75,3836.5,3846.0,553426,0.0,0.0
2021-01-22 00:00:00-05:00,3846.5,3849.5,3813.5,3834.25,630792,0.0,0.0
2021-01-25 00:00:00-05:00,3835.0,3853.5,3788.5,3848.5,1191844,0.0,0.0
2021-01-26 00:00:00-05:00,3845.25,3862.5,3821.5,3842.5,779412,0.0,0.0
2021-01-27 00:00:00-05:00,3845.5,3853.0,3706.25,3744.25,1611192,0.0,0.0
2021-01-28 00:00:00-05:00,3735.0,3823.75,3703.25,3779.25,1446451,0.0,0.0
2021-01-29 00:00:00-05:00,3769.5,3777.0,3685.5,3705.25,1705079,0.0,0.0
2021-02-01 00:00:00-05:00,3692.75,3777.0,3657.0,3765.75,1085502,0.0,0.0
2021-02-02 00:00:00-05:00,3764.5,3835.75,3759.75,3818.25,923295,0.0,0.0
2021-02-03 00:00:00-05:00,3829.25,3843.5,3807.75,3823.5,803413,0.0,0.0
2021-02-04 00:00:00-05:00,3833.0,3869.75,3811.5,3864.5,683457,0.0,0.0
2021-02-05 00:00:00-05:00,3864.0,3888.5,3860.0,3880.25,605142,0.0,0.0
2021-02-08 00:00:00-05:00,3888.25,3911.25,3885.5,3908.0,523552,0.0,0.0
2021-02-09 00:00:00-05:00,3910.5,3913.5,3895.0,3905.5,505173,0.0,0.0
2021-02-10 00:00:00-05:00,3912.0,3928.25,3878.5,3903.0,1048702,0.0,0.0
2021-02-11 00:00:00-05:00,3906.75,3920.75,3884.5,3912.0,845446,0.0,0.0
2021-02-12 00:00:00-05:00,3905.5,3936.25,3890.25,3931.0,538150,0.0,0.0
2021-02-16 00:00:00-05:00,3936.25,3959.25,3918.75,3927.75,846600,0.0,0.0
2021-02-17 00:00:00-05:00,3929.5,3932.5,3896.5,3928.0,844376,0.0,0.0
2021-02-18 00:00:00-05:00,3928.0,3936.0,3880.5,3909.5,891820,0.0,0.0
2021-02-19 00:00:00-05:00,3911.0,3931.25,3890.25,3903.0,776526,0.0,0.0
2021-02-22 00:00:00-05:00,3905.0,3914.25,3861.25,3873.5,867790,0.0,0.0
2021-02-23 00:00:00-05:00,3877.75,3895.75,3804.75,3878.0,1448708,0.0,0.0
