Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-14 00:00:00-04:00,9011.5,9105.0,8846.5,9079.5,852451,0.0,0.0
2020-05-15 00:00:00-04:00,9085.75,9148.75,8925.25,9096.5,805229,0.0,0.0
2020-05-18 00:00:00-04:00,9121.5,9361.5,9110.0,9325.5,557059,0.0,0.0
2020-05-19 00:00:00-04:00,9317.0,9417.25,9283.0,9300.75,642706,0.0,0.0
2020-05-20 00:00:00-04:00,9291.0,9497.75,9273.25,9485.5,533057,0.0,0.0
2020-05-21 00:00:00-04:00,9496.25,9510.5,9352.25,9355.75,641920,0.0,0.0
2020-05-22 00:00:00-04:00,9361.0,9422.75,9241.25,9406.25,602885,0.0,0.0
2020-05-26 00:00:00-04:00,9404.5,9604.0,9373.0,9406.5,742940,0.0,0.0
2020-05-27 00:00:00-04:00,9409.75,9508.0,9173.25,9432.5,765863,0.0,0.0
2020-05-28 00:00:00-04:00,9437.0,9565.5,9320.5,9460.25,783024,0.0,0.0
2020-05-29 00:00:00-04:00,9454.75,9590.5,9372.0,9560.25,885086,0.0,0.0
2020-06-01 00:00:00-04:00,9541.0,9606.0,9450.0,9595.0,547341,0.0,0.0
2020-06-02 00:00:00-04:00,9589.0,9669.75,9505.0,9647.75,564461,0.0,0.0
2020-06-03 00:00:00-04:00,9657.0,9728.25,9635.25,9684.75,502427,0.0,0.0
2020-06-04 00:00:00-04:00,9684.0,9742.5,9572.5,9626.25,580279,0.0,0.0
2020-06-05 00:00:00-04:00,9642.25,9846.75,9602.0,9808.5,554626,0.0,0.0
2020-06-08 00:00:00-04:00,9819.0,9901.0,9746.75,9884.75,436570,0.0,0.0
2020-06-09 00:00:00-04:00,9887.25,10007.5,9811.5,9951.0,539628,0.0,0.0
2020-06-10 00:00:00-04:00,9960.0,10155.5,9957.5,10087.25,626919,0.0,0.0
2020-06-11 00:00:00-04:00,10086.25,10107.0,9584.5,9616.75,1077900,0.0,0.0
2020-06-12 00:00:00-04:00,9618.0,9849.0,9495.0,9645.0,562175,0.0,0.0
2020-06-15 00:00:00-04:00,9540.25,9817.0,9381.0,9800.5,291800,0.0,0.0
2020-06-16 00:00:00-04:00,9816.25,10015.5,9797.0,9972.5,119947,0.0,0.0
2020-06-17 00:00:00-04:00,9962.75,10061.25,9926.0,9994.5,51095,0.0,0.0
2020-06-18 00:00:00-04:00,9998.5,10042.5,9879.0,9995.75,26221,0.0,0.0
2020-06-19 00:00:00-04:00,9995.75,10130.0,9995.25,10120.83984375,523577,0.0,0.0
2020-06-22 00:00:00-04:00,9884.5,10134.5,9841.25,10124.75,408045,0.0,0.0
2020-06-23 00:00:00-04:00,10120.5,10296.0,9972.5,10196.0,510909,0.0,0.0
2020-06-24 00:00:00-04:00,10183.5,10241.75,9927.25,10010.75,686824,0.0,0.0
2020-06-25 00:00:00-04:00,10005.75,10107.25,9885.5,10088.25,666554,0.0,0.0
2020-06-26 00:00:00-04:00,10088.0,10120.5,9824.0,9865.5,666019,0.0,0.0
2020-06-29 00:00:00-04:00,9796.5,9997.25,9729.0,9973.75,584700,0.0,0.0
2020-06-30 00:00:00-04:00,9984.0,10171.5,9940.0,10147.25,494716,0.0,0.0
2020-07-01 00:00:00-04:00,10141.0,10309.0,10075.75,10268.75,452933,0.0,0.0
2020-07-02 00:00:00-04:00,10256.25,10422.5,10247.75,10355.75,421788,0.0,0.0
2020-07-06 00:00:00-04:00,10334.0,10614.25,10334.0,10598.5,610373,0.0,0.0
2020-07-07 00:00:00-04:00,10599.0,10694.5,10506.0,10532.25,562333,0.0,0.0
2020-07-08 00:00:00-04:00,10527.75,10673.25,10505.25,10662.25,567004,0.0,0.0
2020-07-09 00:00:00-04:00,10674.0,10774.25,10560.25,10727.5,661262,0.0,0.0
2020-07-10 00:00:00-04:00,10727.5,10847.25,10625.5,10837.25,607021,0.0,0.0
2020-07-13 00:00:00-04:00,10847.5,11058.25,10562.0,10600.0,822836,0.0,0.0
2020-07-14 00:00:00-04:00,10601.25,10693.0,10358.75,10646.25,1155362,0.0,0.0
2020-07-15 00:00:00-04:00,10686.5,10766.5,10551.5,10683.25,845839,0.0,0.0
2020-07-16 00:00:00-04:00,10692.75,10698.5,10475.5,10511.75,787591,0.0,0.0
2020-07-17 00:00:00-04:00,10534.0,10669.0,10523.5,10622.5,560081,0.0,0.0
2020-07-20 00:00:00-04:00,10622.0,10964.0,10545.5,10951.0,564419,0.0,0.0
2020-07-21 00:00:00-04:00,10952.25,11057.75,10784.75,10851.0,721648,0.0,0.0
2020-07-22 00:00:00-04:00,10850.5,10916.25,10761.75,10804.25,650917,0.0,0.0
2020-07-23 00:00:00-04:00,10849.75,10938.5,10514.5,10548.25,827513,0.0,0.0
2020-07-24 00:00:00-04:00,10566.25,10597.75,10301.25,10459.0,894230,0.0,0.0
2020-07-27 00:00:00-04:00,10488.25,10684.25,10400.5,10675.25,663644,0.0,0.0
2020-07-28 00:00:00-04:00,10683.0,10758.5,10513.75,10540.0,716565,0.0,0.0
2020-07-29 00:00:00-04:00,10557.75,10699.75,10512.0,10674.25,547350,0.0,0.0
2020-07-30 00:00:00-04:00,10699.5,10896.5,10502.75,10794.0,820359,0.0,0.0
2020-07-31 00:00:00-04:00,10905.0,10939.25,10691.0,10890.5,900180,0.0,0.0
2020-08-03 00:00:00-04:00,10928.75,11073.0,10876.25,11044.25,530798,0.0,0.0
2020-08-04 00:00:00-04:00,11052.5,11094.75,10982.75,11086.0,657879,0.0,0.0
2020-08-05 00:00:00-04:00,11079.25,11143.5,11055.75,11091.75,466620,0.0,0.0
2020-08-06 00:00:00-04:00,11093.5,11271.5,11051.5,11261.25,623322,0.0,0.0
2020-08-07 00:00:00-04:00,11260.25,11283.25,11035.25,11122.75,756398,0.0,0.0
2020-08-10 00:00:00-04:00,11140.0,11159.25,10928.5,11072.0,615293,0.0,0.0
2020-08-11 00:00:00-04:00,11072.5,11157.5,10845.25,10878.5,727011,0.0,0.0
2020-08-12 00:00:00-04:00,10923.25,11184.5,10878.25,11126.0,632682,0.0,0.0
2020-08-13 00:00:00-04:00,11115.75,11265.75,11094.25,11175.25,607227,0.0,0.0
2020-08-14 00:00:00-04:00,11181.0,11237.25,11096.0,11133.75,567136,0.0,0.0
2020-08-17 00:00:00-04:00,11145.25,11300.5,11145.0,11286.75,375239,0.0,0.0
2020-08-18 00:00:00-04:00,11285.25,11415.0,11268.5,11409.25,491423,0.0,0.0
2020-08-19 00:00:00-04:00,11413.5,11444.75,11298.75,11332.0,597398,0.0,0.0
2020-08-20 00:00:00-04:00,11327.5,11496.5,11221.5,11477.25,529487,0.0,0.0
2020-08-21 00:00:00-04:00,11479.0,11573.5,11407.0,11562.0,513368,0.0,0.0
2020-08-24 00:00:00-04:00,11580.0,11722.5,11528.25,11636.25,667533,0.0,0.0
2020-08-25 00:00:00-04:00,11634.75,11744.25,11574.75,11726.25,564195,0.0,0.0
2020-08-26 00:00:00-04:00,11739.25,12002.0,11726.5,11991.25,636184,0.0,0.0
2020-08-27 00:00:00-04:00,11983.75,12046.25,11834.5,11952.75,894371,0.0,0.0
2020-08-28 00:00:00-04:00,11951.75,12018.0,11920.25,11991.75,650847,0.0,0.0
2020-08-31 00:00:00-04:00,12003.0,12165.0,11988.25,12114.0,668466,0.0,0.0
2020-09-01 00:00:00-04:00,12109.0,12330.0,12093.0,12312.5,684199,0.0,0.0
2020-09-02 00:00:00-04:00,12326.75,12466.0,12172.25,12411.5,1182885,0.0,0.0
2020-09-03 00:00:00-04:00,12408.25,12438.5,11658.25,11800.5,1864033,0.0,0.0
2020-09-04 00:00:00-04:00,11748.75,11843.25,11141.25,11548.75,1646516,0.0,0.0
2020-09-08 00:00:00-04:00,11531.5,11585.5,11041.5,11060.5,1730999,0.0,0.0
2020-09-09 00:00:00-04:00,11014.25,11478.75,10935.0,11392.75,998417,0.0,0.0
2020-09-10 00:00:00-04:00,11374.75,11567.0,11087.75,11178.25,1132804,0.0,0.0
2020-09-11 00:00:00-04:00,11187.25,11356.75,10937.5,11061.5,685406,0.0,0.0
2020-09-14 00:00:00-04:00,11094.75,11362.25,11094.75,11280.5,288165,0.0,0.0
2020-09-15 00:00:00-04:00,11279.0,11495.25,11247.25,11464.25,176835,0.0,0.0
2020-09-16 00:00:00-04:00,11461.0,11550.0,11237.25,11268.75,144606,0.0,0.0
2020-09-17 00:00:00-04:00,11269.25,11302.5,10918.0,11090.0,141231,0.0,0.0
2020-09-18 00:00:00-04:00,11062.25,11179.5,11036.5,11144.8095703125,1058853,0.0,0.0
2020-09-21 00:00:00-04:00,10927.0,11010.0,10656.75,10989.0,1228173,0.0,0.0
2020-09-22 00:00:00-04:00,10972.75,11192.25,10897.25,11149.5,908037,0.0,0.0
2020-09-23 00:00:00-04:00,11160.25,11222.5,10786.0,10829.0,1005442,0.0,0.0
2020-09-24 00:00:00-04:00,10803.25,11011.75,10657.75,10891.75,1190282,0.0,0.0
2020-09-25 00:00:00-04:00,10910.75,11169.0,10813.75,11136.5,886317,0.0,0.0
2020-09-28 00:00:00-04:00,11140.0,11404.5,11136.0,11394.75,687584,0.0,0.0
2020-09-29 00:00:00-04:00,11388.5,11449.0,11289.75,11337.75,641939,0.0,0.0
2020-09-30 00:00:00-04:00,11321.25,11525.25,11167.5,11407.25,922780,0.0,0.0
2020-10-01 00:00:00-04:00,11372.25,11598.75,11372.25,11574.75,739364,0.0,0.0
2020-10-02 00:00:00-04:00,11567.75,11604.75,11205.0,11233.25,1158401,0.0,0.0
2020-10-05 00:00:00-04:00,11285.25,11496.75,11268.0,11469.25,635347,0.0,0.0
2020-10-06 00:00:00-04:00,11475.0,11524.25,11197.5,11273.75,1003949,0.0,0.0
2020-10-07 00:00:00-04:00,11217.25,11507.5,11208.5,11470.0,672177,0.0,0.0
2020-10-08 00:00:00-04:00,11474.5,11578.25,11470.0,11539.0,588811,0.0,0.0
2020-10-09 00:00:00-04:00,11561.0,11740.0,11553.0,11724.75,495693,0.0,0.0
2020-10-12 00:00:00-04:00,11728.75,12197.0,11691.75,12098.25,915877,0.0,0.0
2020-10-13 00:00:00-04:00,12098.75,12249.0,12018.0,12094.0,1029928,0.0,0.0
2020-10-14 00:00:00-04:00,12080.0,12177.75,11901.75,11974.25,930587,0.0,0.0
2020-10-15 00:00:00-04:00,11951.0,11983.75,11737.0,11874.0,917362,0.0,0.0
2020-10-16 00:00:00-04:00,11891.25,12021.75,11792.25,11798.0,754824,0.0,0.0
2020-10-19 00:00:00-04:00,11815.75,11950.75,11592.0,11650.25,906804,0.0,0.0
2020-10-20 00:00:00-04:00,11697.75,11792.0,11598.75,11660.75,907890,0.0,0.0
2020-10-21 00:00:00-04:00,11673.0,11779.25,11581.25,11691.25,929366,0.0,0.0
2020-10-22 00:00:00-04:00,11686.25,11723.75,11511.0,11649.75,911764,0.0,0.0
2020-10-23 00:00:00-04:00,11666.75,11691.5,11550.5,11663.5,729889,0.0,0.0
2020-10-26 00:00:00-04:00,11650.25,11695.75,11343.25,11492.25,944202,0.0,0.0
2020-10-27 00:00:00-04:00,11497.5,11623.0,11478.0,11588.0,794205,0.0,0.0
2020-10-28 00:00:00-04:00,11560.75,11566.5,11124.0,11132.75,1055403,0.0,0.0
2020-10-29 00:00:00-04:00,11181.75,11457.75,11145.0,11342.75,941469,0.0,0.0
2020-10-30 00:00:00-04:00,11218.5,11281.25,10944.25,11046.25,1374709,0.0,0.0
2020-11-02 00:00:00-05:00,11039.0,11212.0,10942.25,11063.25,1112623,0.0,0.0
2020-11-03 00:00:00-05:00,11075.25,11347.25,11065.0,11265.75,914456,0.0,0.0
2020-11-04 00:00:00-05:00,11256.5,11845.25,11230.0,11763.0,1346293,0.0,0.0
2020-11-05 00:00:00-05:00,11817.75,12118.5,11771.25,12076.5,1087585,0.0,0.0
2020-11-06 00:00:00-05:00,12087.75,12109.0,11869.5,12075.0,1277042,0.0,0.0
2020-11-09 00:00:00-05:00,12134.75,12408.0,11812.75,11820.5,1592797,0.0,0.0
2020-11-10 00:00:00-05:00,11863.25,11901.25,11503.0,11618.25,1852259,0.0,0.0
2020-11-11 00:00:00-05:00,11634.75,11919.5,11575.0,11886.0,1115308,0.0,0.0
2020-11-12 00:00:00-05:00,11899.75,11975.0,11775.75,11820.0,1082972,0.0,0.0
2020-11-13 00:00:00-05:00,11861.25,11952.75,11801.75,11933.5,881222,0.0,0.0
2020-11-16 00:00:00-05:00,11953.5,12065.25,11853.25,12005.0,892223,0.0,0.0
2020-11-17 00:00:00-05:00,12060.25,12093.0,11954.25,11975.0,868762,0.0,0.0
2020-11-18 00:00:00-05:00,11973.0,12027.75,11862.5,11897.0,915590,0.0,0.0
2020-11-19 00:00:00-05:00,11876.75,12000.0,11804.5,11987.25,841570,0.0,0.0
2020-11-20 00:00:00-05:00,11960.25,12021.5,11873.25,11905.75,727445,0.0,0.0
2020-11-23 00:00:00-05:00,11907.75,12001.75,11808.25,11905.25,774828,0.0,0.0
2020-11-24 00:00:00-05:00,11915.0,12105.25,11872.5,12076.0,679842,0.0,0.0
2020-11-25 00:00:00-05:00,12099.0,12177.75,12078.5,12152.25,646303,0.0,0.0
2020-11-27 00:00:00-05:00,12168.25,12307.75,12126.5,12257.5,521924,0.0,0.0
2020-11-30 00:00:00-05:00,12286.25,12336.75,12085.75,12277.0,930759,0.0,0.0
2020-12-01 00:00:00-05:00,12327.5,12512.5,12312.0,12452.25,952086,0.0,0.0
2020-12-02 00:00:00-05:00,12458.25,12475.0,12313.75,12454.25,855549,0.0,0.0
2020-12-03 00:00:00-05:00,12471.75,12540.25,12443.5,12462.25,717437,0.0,0.0
2020-12-04 00:00:00-05:00,12488.0,12535.5,12448.5,12526.0,595128,0.0,0.0
2020-12-07 00:00:00-05:00,12523.75,12612.25,12475.0,12596.0,642497,0.0,0.0
2020-12-08 00:00:00-05:00,12572.25,12652.25,12502.5,12637.5,716926,0.0,0.0
2020-12-09 00:00:00-05:00,12657.5,12674.75,12306.5,12367.0,1247179,0.0,0.0
2020-12-10 00:00:00-05:00,12344.0,12449.0,12218.0,12402.0,1056100,0.0,0.0
2020-12-11 00:00:00-05:00,12393.75,12414.5,12234.25,12368.0,396055,0.0,0.0
2020-12-14 00:00:00-05:00,12392.75,12549.25,12386.5,12456.5,238636,0.0,0.0
2020-12-15 00:00:00-05:00,12463.0,12605.25,12417.0,12591.75,190391,0.0,0.0
2020-12-16 00:00:00-05:00,12598.5,12700.0,12567.0,12665.25,112793,0.0,0.0
2020-12-17 00:00:00-05:00,12676.75,12766.5,12667.5,12751.0,55549,0.0,0.0
2020-12-18 00:00:00-05:00,12749.75,12820.0,12710.0,12800.0595703125,750643,0.0,0.0
2020-12-21 00:00:00-05:00,12756.0,12783.5,12461.0,12683.5,1061715,0.0,0.0
2020-12-22 00:00:00-05:00,12697.5,12760.0,12593.75,12710.0,849302,0.0,0.0
2020-12-23 00:00:00-05:00,12706.0,12739.0,12621.5,12651.25,596954,0.0,0.0
2020-12-24 00:00:00-05:00,12660.0,12724.0,12631.5,12704.5,288135,0.0,0.0
2020-12-28 00:00:00-05:00,12677.0,12855.75,12651.75,12832.75,525846,0.0,0.0
2020-12-29 00:00:00-05:00,12843.0,12918.25,12807.75,12841.0,674644,0.0,0.0
2020-12-30 00:00:00-05:00,12860.0,12909.75,12820.5,12841.5,488570,0.0,0.0
2020-12-31 00:00:00-05:00,12840.0,12895.5,12796.25,12885.5,376007,0.0,0.0
2021-01-04 00:00:00-05:00,12888.25,12960.0,12522.0,12685.5,916861,0.0,0.0
2021-01-05 00:00:00-05:00,12684.5,12808.5,12611.75,12793.5,790422,0.0,0.0
2021-01-06 00:00:00-05:00,12801.25,12844.5,12491.25,12616.75,1326413,0.0,0.0
2021-01-07 00:00:00-05:00,12659.25,12958.75,12646.25,12928.0,786257,0.0,0.0
2021-01-08 00:00:00-05:00,12927.0,13125.25,12919.25,13097.25,954785,0.0,0.0
2021-01-11 00:00:00-05:00,13098.75,13105.5,12872.0,12897.0,826314,0.0,0.0
2021-01-12 00:00:00-05:00,12915.0,12959.0,12767.0,12890.25,688554,0.0,0.0
2021-01-13 00:00:00-05:00,12885.75,13003.0,12820.5,12972.25,587442,0.0,0.0
2021-01-14 00:00:00-05:00,12975.25,13028.75,12880.75,12901.0,625300,0.0,0.0
2021-01-15 00:00:00-05:00,12908.0,12930.75,12743.25,12802.25,775481,0.0,0.0
2021-01-19 00:00:00-05:00,12774.0,13031.75,12727.0,12985.5,858308,0.0,0.0
2021-01-20 00:00:00-05:00,13029.75,13327.25,13018.0,13294.25,635635,0.0,0.0
2021-01-21 00:00:00-05:00,13290.25,13423.75,13283.0,13395.5,672678,0.0,0.0
2021-01-22 00:00:00-05:00,13394.75,13400.5,13300.0,13361.5,636521,0.0,0.0
2021-01-25 00:00:00-05:00,13366.0,13555.0,13189.0,13475.5,1112348,0.0,0.0
2021-01-26 00:00:00-05:00,13460.25,13599.75,13380.75,13485.5,863645,0.0,0.0
2021-01-27 00:00:00-05:00,13553.0,13586.75,12882.5,13105.5,1285859,0.0,0.0
2021-01-28 00:00:00-05:00,13053.75,13394.0,12906.25,13186.0,1211130,0.0,0.0
2021-01-29 00:00:00-05:00,13159.25,13187.25,12830.0,12911.25,1713363,0.0,0.0
2021-02-01 00:00:00-05:00,12850.0,13271.75,12726.75,13236.5,1046257,0.0,0.0
2021-02-02 00:00:00-05:00,13232.75,13509.0,13230.0,13449.0,793264,0.0,0.0
2021-02-03 00:00:00-05:00,13503.75,13584.25,13387.0,13394.25,836674,0.0,0.0
2021-02-04 00:00:00-05:00,13427.5,13572.0,13345.75,13547.5,637416,0.0,0.0
2021-02-05 00:00:00-05:00,13563.0,13638.5,13519.25,13598.0,605123,0.0,0.0
2021-02-08 00:00:00-05:00,13620.75,13692.5,13596.0,13683.0,624302,0.0,0.0
2021-02-09 00:00:00-05:00,13685.0,13735.25,13634.0,13680.25,588737,0.0,0.0
2021-02-10 00:00:00-05:00,13698.75,13769.25,13517.25,13643.5,971540,0.0,0.0
2021-02-11 00:00:00-05:00,13667.25,13744.0,13613.5,13729.0,812009,0.0,0.0
2021-02-12 00:00:00-05:00,13710.25,13822.5,13646.0,13804.75,569427,0.0,0.0
2021-02-16 00:00:00-05:00,13829.0,13900.75,13715.75,13767.75,876085,0.0,0.0
2021-02-17 00:00:00-05:00,13757.75,13785.5,13543.0,13699.75,862384,0.0,0.0
2021-02-18 00:00:00-05:00,13699.0,13724.75,13468.75,13633.0,936629,0.0,0.0
2021-02-19 00:00:00-05:00,13638.5,13729.0,13534.25,13576.0,905237,0.0,0.0
2021-02-22 00:00:00-05:00,13584.5,13629.0,13215.0,13224.25,1137912,0.0,0.0
2021-02-23 00:00:00-05:00,13226.5,13335.75,12757.5,13192.0,1586603,0.0,0.0
2021-02-24 00:00:00-05:00,13171.5,13333.0,12958.0,13302.0,1284595,0.0,0.0
